Time Stamp (Sec),Total Connected Users,Total Disconnected Users,Average User Disconnection Time,Priority 1 User Average Connection Time,Priority 2 User Average Connection Time,Priority 3 User Average Connection Time,Active UAVs,Total UAVs Travel Distance
1.1158833,4,196,0.9981881,0,0.01191091,0.007876124,25,1.08
2.1183683,9,191,1.977843,0.01772396,0.05412608,0.01615844,25,9.784945
3.1235772,16,184,2.937011,0.06294452,0.1083538,0.05353542,25,23.50023
4.1269341,27,173,3.856174,0.1439698,0.2050366,0.12402,25,34.85276
5.1315438,44,156,4.720983,0.2638093,0.3785134,0.2468545,25,43.31016
6.1329723,60,140,5.537201,0.4300557,0.5835536,0.4296085,25,49.07304
7.1335373,71,129,6.310978,0.6306371,0.8152857,0.6824962,25,52.47792
8.1354198,76,124,7.067961,0.8266875,1.068626,0.9685704,25,54.05139
9.1368109,77,123,7.821286,1.041414,1.334148,1.233904,25,54.45992
10.1381881,77,123,8.573647,1.257488,1.587584,1.512729,25,54.49376
11.1403874,77,123,9.326432,1.46394,1.857733,1.78268,25,54.49376
12.1457772,77,123,10.08263,1.687122,2.116506,2.051582,25,54.49376
13.1475003,77,123,10.83561,1.894952,2.383832,2.323609,25,54.49376
14.1494761,77,123,11.58852,2.107572,2.643443,2.600097,25,54.49376
15.1517083,77,123,12.34167,2.317801,2.906651,2.873872,25,54.49376
16.1557959,77,123,13.10061,2.532387,3.162656,3.140662,25,54.5443
17.1594867,77,123,13.86011,2.742971,3.425909,3.399825,25,54.82582
18.1613217,77,123,14.61821,2.952412,3.690329,3.657249,25,55.02382
19.1613496,77,123,15.37497,3.16012,3.961276,3.906999,25,55.10287
20.1628663,77,123,16.13332,3.378649,4.22767,4.152005,25,55.10287
21.1692628,77,123,16.89536,3.583143,4.502252,4.400624,25,55.10287
22.170167,77,123,17.65726,3.779392,4.75555,4.670065,25,55.10287
23.1861105,77,123,18.42622,3.982275,5.023041,4.922123,25,55.10287
24.1820478,77,123,19.18855,4.181478,5.288145,5.173886,25,55.10287
25.1820722,77,123,19.9505,4.386181,5.550066,5.42285,25,55.10287
26.184223,77,123,20.71281,4.585749,5.816741,5.672651,25,55.10287
27.1882912,77,123,21.47773,4.776754,6.082776,5.93499,25,55.10287
28.1927844,77,123,22.24279,4.967504,6.361797,6.182545,25,55.10287
29.1989107,77,123,23.00793,5.169786,6.625802,6.435624,25,55.10287
30.1992372,77,123,23.77003,5.359655,6.908102,6.677228,25,55.10287
31.2027693,76,124,24.5359,5.541885,7.173841,6.938711,25,55.16133
32.2059105,74,126,25.3042,5.727839,7.441967,7.186974,25,55.53631
33.2087095,76,124,26.07054,5.901215,7.721598,7.44261,25,55.90481
34.2105486,76,124,26.82749,6.092402,8.010194,7.691736,25,56.15407
35.217193,76,124,27.58878,6.2839,8.291369,7.954078,25,56.28468
36.2172525,77,123,28.34579,6.466321,8.589901,8.200972,25,56.30368
37.2215886,76,124,29.10563,6.643523,8.878679,8.468219,25,56.30368
38.2248417,76,124,29.86331,6.821371,9.173781,8.724848,25,56.30368
39.2305259,76,124,30.62394,6.990278,9.464503,9.00006,25,56.30368
40.2327842,76,124,31.38203,7.149952,9.758704,9.278299,25,56.30368
41.2322831,76,124,32.13947,7.323574,10.0411,9.550542,25,56.30368
42.2363938,76,124,32.90405,7.473805,10.32459,9.830523,25,56.30368
43.2382795,77,123,33.67183,7.631274,10.59419,10.10805,25,56.30368
44.240427,77,123,34.43655,7.792675,10.8605,10.39606,25,56.30368
45.2412438,76,124,35.20174,7.958798,11.13447,10.66602,25,56.30368
46.2482817,31,169,36.03874,8.075795,11.32634,10.86397,25,57.10721
47.2497231,10,190,36.99912,8.105543,11.36577,10.92023,25,61.39841
48.2518816,40,160,37.89419,8.174779,11.46615,11.07918,25,66.97684
49.2515649,53,147,38.74214,8.296701,11.63843,11.24097,25,71.67008
50.254299,58,142,39.557,8.45238,11.87713,11.40312,25,75.33215
51.2569649,59,141,40.35302,8.609867,12.14335,11.59239,25,78.26831
52.258854,59,141,41.15495,8.769696,12.37457,11.79562,25,80.45854
53.2648224,61,139,41.9561,8.925609,12.63234,11.98561,25,82.67254
54.2664639,65,135,42.74007,9.10074,12.91549,12.17913,25,84.53532
55.2675402,66,134,43.51196,9.268582,13.22806,12.37235,25,85.46124
56.268611,67,133,44.28481,9.436742,13.54544,12.56231,25,85.64571
57.2723681,67,133,45.05811,9.625777,13.8457,12.75083,25,85.67767
58.2753326,66,134,45.83558,9.800619,14.1434,12.94469,25,85.67767
59.277724,66,134,46.61398,9.978223,14.43817,13.13437,25,85.67767
60.2794034,67,133,47.39154,10.15377,14.72933,13.33136,25,85.67767
61.2796791,64,136,48.17724,10.33622,14.9915,13.52374,25,85.96337
62.2818645,63,137,48.97122,10.52911,15.23673,13.7051,25,87.52289
63.2837439,0,200,49.80455,10.69349,15.44349,13.83369,24,89.34563
64.2870174,0,200,50.80692,10.69349,15.44349,13.83369,23,90.92158
65.2932321,0,200,51.81334,10.69349,15.44349,13.83369,23,92.24638
66.2996022,0,200,52.81968,10.69349,15.44349,13.83369,22,93.1265
67.3026546,0,200,53.82236,10.69349,15.44349,13.83369,21,93.7745
68.3061213,0,200,54.82692,10.69349,15.44349,13.83369,14,95.151
69.3111395,0,200,55.83088,10.69349,15.44349,13.83369,13,98.65884
70.3176301,0,200,56.83683,10.69349,15.44349,13.83369,12,106.5856
71.3191956,0,200,57.838,10.69349,15.44349,13.83369,10,118.1633
72.3199176,0,200,58.83968,10.69349,15.44349,13.83369,7,129.0243
73.322202,0,200,59.84203,10.69349,15.44349,13.83369,7,137.6794
74.3254459,0,200,60.8443,10.69349,15.44349,13.83369,6,143.878
75.328686,0,200,61.84921,10.69349,15.44349,13.83369,6,147.1777
76.3337902,5,195,62.84557,10.69871,15.45041,13.8451,6,149.392
77.3387799,3,197,63.83938,10.71,15.46976,13.8459,4,152.3581
78.3422212,0,200,64.83892,10.71541,15.47483,13.8459,4,154.3063
79.3476159,0,200,65.84545,10.71541,15.47483,13.8459,4,155.3543
80.3493795,0,200,66.84621,10.71541,15.47483,13.8459,2,155.9609
81.3496879,0,200,67.84745,10.71541,15.47483,13.8459,2,156.8904
82.350903,0,200,68.84764,10.71541,15.47483,13.8459,2,157.7523
83.3528103,0,200,69.84985,10.71541,15.47483,13.8459,2,158.5694
84.3565995,0,200,70.85444,10.71541,15.47483,13.8459,0,159.7539
